p_error_x,p_error_y,p_error_z,q_error_x,q_error_y,q_error_z,q_error_w
0.01604868294398038,0.0004904215532721655,-0.001083986390325154,-0.00014797948513794437,-0.0029011038063674623,0.013407557000710182,0.9998914641175978
0.01604868292074592,0.0004904217506032996,-0.0010847284847585886,-0.00022886449345621625,-0.0028999738469237565,0.01340729430729827,0.999891455675701
0.016968049881862166,0.0008838160726299081,-0.0010837253215635145,-0.00042708185491098966,-0.00284856162136489,0.1013771554024712,0.9948293906803644
0.016968049971928686,0.0008838160419356589,-0.001084619129215766,-0.0004130991186956297,-0.0028127751953320613,0.10137717287239822,0.9948294966306549
0.01786630364961376,0.001322516550485299,-0.0010835369929182586,-0.0006389916599612894,-0.002818291298651452,0.17546204988480063,0.9844672970064685
0.01786630370298884,0.0013225165471291433,-0.0010841800807041716,-0.0006420013860078768,-0.002789202662028226,0.17546202979647763,0.9844673814726488
0.01786630358908564,0.0013225163263785276,-0.0010851675913192273,-0.0005632925323911143,-0.0028122056204747847,0.1754622227302442,0.9844673298270579
0.018741642284641473,0.001805627032568636,-0.0010838356833072376,-0.0008173268188876831,-0.0027779594714907327,0.23115691860459453,0.9728973403193468
0.01874164211623345,0.0018056269960681978,-0.0010846765909636232,-0.0007696860139437627,-0.002831459685434531,0.23115704065613668,0.9728971959440373
0.01959183761786669,0.002331939966140617,-0.0010835737029552784,-0.0008966308579512016,-0.002744199043121305,0.26545938114607504,0.9641027555646977
0.019591837541837596,0.0023319400249850464,-0.0010844275803688433,-0.0009080747301320403,-0.0027960043272229444,0.2654593425570636,0.9641026066298347
0.02041517393894266,0.002900458644313056,-0.0010833966907099462,-0.0009278133894745048,-0.002742900108720679,0.2767461928184141,0.9609236709140874
0.02041517391356229,0.00290045863306556,-0.0010839863903251534,-0.0009081701793391276,-0.0027592622471778417,0.2767462476863991,0.9609236270336259
0.02041517403995204,0.0029004587855803905,-0.0010847212455672212,-0.0009802853265184635,-0.002717364623249776,0.27674600461396703,0.9609237455706736
0.021208017914487273,0.003508611020463022,-0.0010837253215635145,-0.0008923685199573778,-0.0027386822827951884,0.2645315958912345,0.9643577546606855
0.0212080179896115,0.0035086109620559736,-0.0010846191292157655,-0.0008726590949587144,-0.0027057016253327587,0.264531630642194,0.9643578562628004
0.021970271094747723,0.00415629459322364,-0.0010835022531714188,-0.0007899947174757648,-0.002789797139299048,0.22932663400348202,0.9733303800755861
0.0219702710778528,0.004156294530016235,-0.001084295654306397,-0.0007526703314951359,-0.0027820916552944164,0.2293267314365363,0.9733304087529643
0.02269877968560209,0.004840875031870912,-0.0010833056306812304,-0.000628796366700944,-0.002821555649914908,0.17283676456280844,0.9849315900891228
0.02269877969947222,0.004840875014400385,-0.0010839289222870513,-0.0006144326151707799,-0.0028071337765844828,0.1728368008298417,0.9849316339993405
0.022698779599165338,0.004840875201078631,-0.0010848095796182973,-0.0006789289107346324,-0.0028621766170506035,0.17283659446620342,0.9849314694510762
0.023392491019123673,0.005561352852988704,-0.0010837253215635145,-0.0004175858494763026,-0.002849969171732273,0.0980610433699101,0.9951617335750841
0.023392491109392746,0.005561352822895521,-0.001084619129215766,-0.00040372245925696505,-0.002814136343042735,0.09806106048671125,0.9951618395830019
0.02404892420870413,0.006315136276412182,-0.0010737249121233504,-0.00015999796111322993,-0.0028867886689716727,0.00969123433181264,0.9999344287152745
0.024048924260786145,0.006315136291508074,-0.0010841800807041703,-0.0001703297593991479,-0.0028570623098848574,0.009691192974820836,0.9999345127870322
0.02404892422539008,0.006315136045641056,-0.0010851675913192268,-8.889526014919687e-05,-0.0028666873847004335,0.009691391806865943,0.9999344938680238
0.02466726107870322,0.00710128874710968,-0.0010838677362187382,0.00010673557700563139,-0.002872994417394595,-0.08636957828356956,0.9962445339166969
0.024667260873523677,0.007101288746802582,-0.0010848476949694614,0.00011110849933789737,-0.0029531938919399774,-0.08636958052508736,0.996244298734925
0.025245180315714842,0.007916862455584065,-0.0010836590105534427,0.0004071295329969201,-0.0028779818073550625,-0.18315224997068996,0.9830655856544455
0.025245180271310435,0.007916862544665957,-0.0010843750525459813,0.00035874944370213363,-0.0028819692221852887,-0.1831524038590198,0.983065564148234
0.025781844199083737,0.00876064980999054,-0.0010834584221011438,0.000667567283576009,-0.002815359359801199,-0.2739286287290033,0.9617306667510548
0.02578184424303447,0.008760649762327677,-0.0010842956543063974,0.0006981085568257832,-0.002796281646983779,-0.2739285519324159,0.9617307225989961
0.025781843991061534,0.008760649562462816,-0.0010851644208895808,0.0007170747452127036,-0.0028740639276530586,-0.2739285282822056,0.961730486079483
0.026275728912785436,0.009630333186649413,-0.0010839399243240835,0.000889026350377941,-0.002730310312319084,-0.35273922786602824,0.9357018398311552
0.026275728709853983,0.009630333128658637,-0.0010848034228616186,0.0008895725850831447,-0.002813944373688713,-0.3527392394461095,0.9357015871707399
0.02672526390837658,0.010523077934416336,-0.0010836590105534427,0.0010899621798999186,-0.0026945345027467775,-0.41509103792725,0.9097593762088533
0.026725263813832105,0.0105230779618396,-0.0010843956220689171,0.001055172169990755,-0.0027225266066484947,-0.41509114740546293,0.9097592839357935
0.02712974585813041,0.011437436008914227,-0.0010834184107194613,0.0012110418102694105,-0.0026329864893070553,-0.45821068579695196,0.8888226533356088
0.027129745824230195,0.01143743598953013,-0.0010840276689760818,0.0012133600938843833,-0.0026600217230628273,-0.4582106798792178,0.8888225727261457
0.027129745874793904,0.011437436176812608,-0.001084881269964346,0.0011580673639396079,-0.002590222739931439,-0.45821087700800034,0.8888227510133173
0.027488183111163265,0.012371306151667559,-0.00108374937153817,0.0012714629506759094,-0.0025837002433337923,-0.480579527286199,0.8769299668329138
0.027488183196533258,0.012371306200599702,-0.001084642488771346,0.0012703178573711283,-0.0025458442491192996,-0.4805795515594589,0.8769300659081622
0.027799040844553754,0.013320468288561503,-0.0010835202154666353,0.0012823886983307586,-0.002596219436058489,-0.48158223803975675,0.876379657471389
0.02779904090522489,0.013320468291793125,-0.0010842865956390152,0.0012912726313031849,-0.0025626240984869915,-0.4815822243633222,0.8763797508221992
0.028062609609905365,0.014285928928552401,-0.0010833918525594843,0.0012161584078768284,-0.0026275061832270966,-0.4611825382610536,0.8872842974347399
0.02806260962236383,0.01428592894676868,-0.0010839399243240835,0.0012064452197289932,-0.0026056577259907523,-0.4611825718839152,0.88728435764949
0.02806260946781738,0.014285928805008764,-0.0010848476949694653,0.0012332167252034646,-0.0026856797595201194,-0.461182505787772,0.887284116592444
0.028277428896547815,0.015262728908078733,-0.0010836590105534427,0.0011043023776349966,-0.002688689271532636,-0.41993207028500495,0.9075349848427845
0.028277428801716648,0.015262728934493272,-0.0010843956220689171,0.0010696619949586263,-0.002716866328837895,-0.4199321792699699,0.9075348919878098
0.028443056111238766,0.016248402312225924,-0.0010834895130597954,0.0009197681479541899,-0.0027477728843881655,-0.35927267330407425,0.9332126718432716
0.028443056073817318,0.016248402300673325,-0.001084027668976082,0.0009181923283261313,-0.0027757667648418112,-0.35927267879900093,0.9332125884338941
0.028443056163519432,0.016248402472681438,-0.001084881269964348,0.0008707827082406409,-0.0027003909600109527,-0.35927285546620663,0.9332127870172375
0.02855926984525382,0.017241518295022164,-0.0010837826100065326,0.0007049264407755591,-0.002806439731428821,-0.28184458304569193,0.9594406698090983
0.028559269935798454,0.01724151823376912,-0.0010846732691938796,0.0007263854068321749,-0.0027722330760802005,-0.28184454469435005,0.959440764516096
0.028625703483955777,0.018239203796211703,-0.0010834475405275816,0.0004222270789155723,-0.002869382450266767,-0.19196128298844162,0.9813835107149821
0.028625703497268565,0.018239203726246125,-0.0010843328070346268,0.000465394982930185,-0.0028593493845679324,-0.19196116924544399,0.9813835427251227
0.028642187594783007,0.01923932274298229,-0.0010834756535001114,0.00014431356981630398,-0.002887309645750296,-0.09539487449631015,0.9954208162569338
0.028642187615668377,0.019239322735090672,-0.0010839289222870515,0.00015443873581857433,-0.002869438299581601,-0.09539485090235492,0.9954208686756688
0.02864218743383181,0.019239322843894912,-0.0010848095796182967,0.00010690836256590098,-0.0029396547509930315,-0.0953950060508699,0.9954206551615681
0.02860868402094089,0.020238401001094437,-0.0010836544406819706,-0.00014550612420289038,-0.0029004064399696977,0.0009805207569727331,0.9999808727924149
0.028608684043679986,0.020238401090071502,-0.0010843703202280733,-0.00017737404899886047,-0.0028812573021236867,0.0009804106135077317,0.9999809231135455
0.02852523406634719,0.021235180597930305,-0.0010835490737495055,-0.00039735809361926333,-0.0028609663356608207,0.09039200013669166,0.9958875861213673
0.028525234110300435,0.021235180623305726,-0.0010841565013307757,-0.0004131561658273367,-0.0028409156647339145,0.0903919446821026,0.9958876421253254
0.028525233971274155,0.021235180365743865,-0.001085148434471366,-0.0003180270080136598,-0.002870636814297262,0.09039218379719058,0.9958875701165577
0.02839216322283317,0.022225844399444073,-0.0010838385987944738,-0.0006274852961178602,-0.0028146007291861624,0.16660320022932296,0.9860051718218675
0.028392163036419248,0.022225844394362315,-0.0010847236495120283,-0.0005984364112506947,-0.002884970329680501,0.16660326972564324,0.9860049747531537
0.028209689997336345,0.023208965273945132,-0.0010836101555925571,-0.0007874467579093681,-0.002781797808255059,0.22495094667460142,0.9743509911833323
0.02820968991458393,0.023208965261745457,-0.0010843639319118492,-0.0007594015259266499,-0.002825242224059375,0.22495102236542835,0.9743508709667322
0.02797832983185946,0.024181656797125715,-0.0010835011602079987,-0.0008900737859321289,-0.0027535179963543493,0.26220903343556884,0.9649918080446425
0.027978329801058924,0.024181656813766144,-0.0010840355819351606,-0.0008884574984832784,-0.002784086832272571,0.2622090374312027,0.9649917207387686
0.0279783299924907,0.024181656736027044,-0.0010849672160186492,-0.0008752795718390461,-0.0026896816534465002,0.2622090298448905,0.964992002592384
0.02769867452280833,0.025141486402569805,-0.0010837826100065326,-0.0009099363485130735,-0.0027468238193778406,0.27660049003448817,0.9609656272669757
0.027698674549410673,0.025141486300115316,-0.0010846925959731085,-0.0008802886766399592,-0.00271383655223796,0.2766005523049676,0.9609657306838698
0.0273713268036594,0.02608634973543226,-0.0010835022531714188,-0.0008993006084447432,-0.0027565046975711245,0.2674982374915712,0.9635390115508322
0.027371326781838925,0.026086349673749756,-0.0010842956543063971,-0.0008617016051495963,-0.002750275795271157,0.2674983359785069,0.9635390363671351
0.026997158799846967,0.02701367699816285,-0.0010833056306812304,-0.0008074314939238701,-0.0027757189229032026,0.23528858822703208,0.971906407320251
0.02699715881138065,0.0270136769790662,-0.0010839289222870513,-0.0007921773711202168,-0.0027622422940271085,0.23528862722026334,0.971906448828543
0.026997158735645402,0.027013677176994964,-0.001084809579618298,-0.0008600521879775868,-0.0028130605551565384,0.2352884107829316,0.9719062977741079
0.02657674185788154,0.027921885046835456,-0.00108374937153817,-0.0006465101170058181,-0.00280609152576207,0.18141963193110883,0.9833868851709291
0.026576741890904462,0.02792188494776617,-0.001084692595973109,-0.0006110170648675915,-0.0027868396317197145,0.18141971233654597,0.9833869477778939
0.026112262928807594,0.02880641109788571,-0.001083502253171419,-0.00044386655236129197,-0.0028653171230730574,0.10891177894510473,0.9940326746382457
0.000300904165362513,0.0009129484264881818,-0.0008518153915557014,-0.0001485326192493705,-0.00028099386950310536,-0.07568459030685434,0.9971300914597424
-0.00020772723386654202,0.0017740737250546285,-0.0008509723988836107,-0.00015989085356876037,-0.00026472706691122084,-0.1621815467830715,0.9867592045486425
-0.0002077272687994805,0.0017740737418835608,-0.000851498907651693,-0.00016940065817060154,-0.0002931349811901568,-0.1621815484501386,0.9867591946577138
-0.0002077270593908269,0.0017740736849753014,-0.0008525040097695513,-0.00012939925959105412,-0.00020201718272680317,-0.16218159090672746,0.9867592165973303
-0.0007584532155585702,0.0026082397902130686,-0.0008512901915320184,-0.00012274390648005026,-0.00029926343281794134,-0.25547860531873245,0.9668129369860807
-0.0007584532285088465,0.0026082396630981095,-0.000852140021362708,-7.634198073549212e-05,-0.00029376963764606636,-0.2554786161966311,0.9668129405740704
0.00035298574170441674,0.000645925025728444,-0.0009519575926482378,-0.0028599467693297834,-0.0042796526067841005,-0.09971037920441644,0.9949819828203508
0.00035298569398735033,0.0006459249585093717,-0.0009527677244985142,-0.0028165803578095645,-0.004300636382165815,-0.09971014966100927,0.9949820390522327
-0.00027844966869044335,0.0014211779726624966,-0.0009519049527946646,-0.002441170492027353,-0.004526047743240541,-0.1928678567991409,0.9811897604298183
-0.0002784496854715546,0.0014211779461134662,-0.0009523806409728767,-0.0024141830857069956,-0.00454093745402188,-0.19286770536170972,0.9811897881733889
-0.00027844963861365334,0.0014211781372172883,-0.000953214930349956,-0.002489934838149904,-0.004495881627699383,-0.1928681841082805,0.9811897122431674
-0.0009477936932138584,0.002163854318339483,-0.0009521748307285696,-0.0020364068842144366,-0.004701044068013556,-0.2751610657397693,0.9613625443675194
-0.0009477935910910534,0.002163854305875656,-0.0009530963885597744,-0.002027653472224339,-0.0046635616659478265,-0.27516117181977984,0.9613627150648778
-0.0016534453135593104,0.002872180816015299,-0.0009519060457580847,-0.001705586923136773,-0.004849577994154036,-0.341621388528588,0.9398011492047076
-0.0016534452719629347,0.002872180760142345,-0.0009527365996212934,-0.0016734917803685316,-0.004831139921375038,-0.34162133050760446,0.939801322958581
-0.002393919542964331,0.0035446197897772546,-0.0009518794460867772,-0.0014640511703351243,-0.004923779008756655,-0.38887030284522117,0.921255285520617
-0.0023939195631228188,0.003544619760283323,-0.0009524393745218263,-0.0014438715829100484,-0.004948661830325564,-0.388870145769547,0.9212552503461113
-0.002393919466948719,0.0035446199431596933,-0.0009533710086053169,-0.0015029867836883733,-0.004873888308679386,-0.38887065506689145,0.9212553394425961
-0.0031666942088166474,0.0041788904484185395,-0.0009521864025931984,-0.0013071398443014373,-0.004957060617934932,-0.41491519376418584,0.9098224560315321
-0.0031666941111255734,0.004178890386821805,-0.0009530966734316216,-0.0012822866458763206,-0.004928750603765668,-0.4149152062895462,0.909822639489868
-0.003970347093519391,0.004773856221399621,-0.0009518513331142475,-0.0013005588396760017,-0.0049794083198407444,-0.4189024602167529,0.9079934159695234
-0.003970347089859643,0.004773856140212456,-0.0009527677244985153,-0.0012591920477685958,-0.00498427864293751,-0.4189022899712058,0.9079935260996302
-0.004802740276058136,0.0053279165656894,-0.0009517905469590748,-0.0013988205402418726,-0.004946600456364542,-0.40070371256155585,0.9161702406019151
-0.004802740280049993,0.005327916534606094,-0.0009523806409728767,-0.001373906094145206,-0.004955882865557153,-0.4007035872940666,0.9161702829261039
-0.0048027403183637934,0.005327916727611213,-0.0009532149303499544,-0.001457615276083173,-0.004928294310960528,-0.4007040382487932,0.9161701051574236
-0.005661629685579303,0.0058395930210871395,-0.0009521531641248358,-0.0016128668663760867,-0.004865224710237403,-0.3609115591823303,0.9325633357996298
-0.005661629621019147,0.005839593090236357,-0.0009530229218024309,-0.0016300651793081265,-0.004832845214837981,-0.3609117495740019,0.9325634005761954
-0.0065451776897462975,0.006307790595442463,-0.0009421287047100161,-0.0019180613938132413,-0.004765697016020541,-0.30103499272287204,0.9535771300261687
-0.006545177633003772,0.006307790608317834,-0.0009526614592798597,-0.001914735563773816,-0.004731870259135499,-0.30103509782554866,0.9535772719863332
-0.007451221184691485,0.006731329311838619,-0.0009517956451461501,-0.0022917730471239974,-0.004601289498636508,-0.2239019258149302,0.9745764742224077
-0.007451221185504968,0.006731329333183017,-0.0009522423913811397,-0.0023122167240994767,-0.004595827199664086,-0.2239020273810277,0.9745764283733732
-0.007451221292970139,0.006731329180737478,-0.000953127442098695,-0.002251298136888293,-0.00464148325065484,-0.22390165947292887,0.974576439154654
-0.00837688389833065,0.007108883941697494,-0.0009519436845757026,-0.002699273014571367,-0.0043640670949526075,-0.13398496520974967,0.9909487870326545
-0.008376883991107283,0.007108883917235718,-0.0009528313729555087,-0.0026906834285961943,-0.004415758004869152,-0.13398477464425013,0.9909486071677092
-0.009320449257181517,0.007439774410137014,-0.0009519049527946646,-0.0031186697451776675,-0.004088804295359628,-0.03711771240025958,0.9992765541054138
-0.009320449291064561,0.007439774401424411,-0.0009524393745218272,-0.003104042335879989,-0.004115694380772171,-0.03711757132413533,0.9992764944999469
-0.009320449177764499,0.007439774557359644,-0.0009532149303499493,-0.0031621190553951743,-0.004051386205735372,-0.03711804320129305,0.9992765576765832
-0.010279292513899453,0.007723070796948419,-0.0009521531641248358,-0.0034910593807322182,-0.003752899600303747,0.05986366083777162,0.9981722651628095
-0.010279292419381067,0.007723070793310961,-0.0009530229218024314,-0.0034932247390794145,-0.0037163000796033214,0.059863514673870806,0.9981724032879766
-0.011251356531659255,0.007958150969006289,-0.0009518622146878096,-0.003819546403848524,-0.003434622069971978,0.15011759063322117,0.9886334629169423
-0.011251356477862164,0.007958150954087674,-0.0009526353312289662,-0.0038185684689511553,-0.0034000593918789815,0.15011747369372297,0.9886336039215728
-0.011251356620343043,0.007958150736075188,-0.0009535522270580318,-0.0037475746659613716,-0.0034322759071776744,0.1501178219197607,0.9886337113857946
-0.012233676591312396,0.008144299251872402,-0.0009522423913811396,-0.004097835826291415,-0.0031105811947512475,0.2275329528902576,0.973735122071385
-0.012233676767275763,0.008144299338031544,-0.0009532514875561278,-0.004098672867340619,-0.0031827272102711098,0.2275331593708483,0.9737348371579994
-0.013223183491249527,0.008281023774718278,-0.0009520710892077785,-0.004257402912766399,-0.002872664078715067,0.28743409752826876,0.957764617471225
-0.013223183549579635,0.0082810238527136,-0.0009528770601006033,-0.0042888144149508005,-0.0029054077392044347,0.2874340669272714,0.9577643877418887
-0.014220552918967655,0.008368313536247774,-0.0009518222033061272,-0.004380703859323739,-0.0026896320149014563,0.32687444277970346,0.9450314674924548
-0.014220552941500807,0.008368313568141047,-0.0009524314615627474,-0.00439558578177142,-0.002712320876066905,0.3268744527433237,0.945031330097059
-0.01422055275715083,0.008368313477223072,-0.0009533710086053148,-0.004376601470651745,-0.002618991425055144,0.32687419122396777,0.9450317719184488
-0.015219348329771343,0.008405561432463467,-0.0009522227454430724,-0.004425348854178589,-0.002625250192005384,0.343959998269552,0.9389477325812773
-0.015219348382058085,0.00840556132005359,-0.0009530966734316214,-0.00437530224640698,-0.0026064481212752393,0.3439601155031757,0.9389479765576201
-0.016219305331113158,0.008392843435391605,-0.0009519575926482378,-0.004423101988861038,-0.0026326584955681867,0.3381098997941855,0.9410701363444548
-0.016219305401279416,0.008392843403000647,-0.000952747945466756,-0.004381703023553606,-0.002659256942946663,0.3381101406781568,0.9410701686813187
-0.017217652079964497,0.0083301329885546,-0.0009518794460867772,-0.004331167655406893,-0.002761889262296636,0.309516220591254,0.9508580981016639
-0.017217652080337525,0.008330132965468803,-0.0009523716618908132,-0.004309653819553816,-0.0027565153276135775,0.3095162849535274,0.9508581904973711
-0.017217652038319396,0.008330133163119993,-0.000953132277345256,-0.004391030274931128,-0.002766599980967279,0.30951596653685653,0.9508578925457731
-0.018211064327962306,0.008217659849872092,-0.0009520913301418083,-0.00419169635006451,-0.00297820681738728,0.25937373941709,0.9657414891402466
-0.018211064257182066,0.008217659903852037,-0.0009528121822595817,-0.0042141945472802785,-0.002957448039908604,0.25937356665293443,0.965741501421218
-0.01919755866464802,0.008055694775300989,-0.0009421287047100161,-0.003958305286732569,-0.0032745452838476474,0.1900589581428092,0.9817377461329854
-0.019197558612038344,0.008055694756147081,-0.0009526353312289664,-0.0039532201166265196,-0.0032425174987765026,0.19005886581675135,0.9817378908016097
-0.019197558771707764,0.008055694550389209,-0.0009535522270580319,-0.003883590219464776,-0.003277584596501717,0.19005921811083382,0.9817379840657495
-0.02017475971805815,0.007844629595004649,-0.0009522423913811396,-0.003682000960401329,-0.003593166118617565,0.10544972794624022,0.9943901082987495
-0.020174759910589084,0.007844629589949949,-0.0009531537478405263,-0.00365703204613945,-0.003663439812694097,0.10545003143947079,0.9943899118429
-0.02114036196043993,0.0075849461426443845,-0.000952020983129206,-0.0032965118588608733,-0.003932041504942949,0.010949631863440917,0.9999057846624284
-0.02114036205472927,0.007584946147516321,-0.0009528313729555083,-0.003301859646021552,-0.003979499836469739,0.01094975307292504,0.9999055779381044
-0.02209210236254293,0.0072772127510420045,-0.0009518222033061272,-0.0029032132916114433,-0.004242173883999505,-0.08688886034545251,0.9961835683453897
-0.0220921024013183,0.007277212755569001,-0.0009524314615627468,-0.0029075499793210485,-0.004268959125759889,-0.086888795220177,0.9961834469546512
-0.0220921022495403,0.007277212876312462,-0.0009532850625510081,-0.0029441751332602525,-0.004187795636741488,-0.08688923760198197,0.9961836453032138
-0.023026880433493806,0.006922437705838211,-0.0009521864025931984,-0.002474171436527474,-0.004489937666061015,-0.18103137634940017,0.9834425048230646
-0.023026880347085676,0.006922437638888095,-0.0009530770617805451,-0.002454071690791091,-0.0044549158357282586,-0.18103143063748073,0.9834427044614973
-0.023942472895518162,0.0065215236984881055,-0.0009519060457580847,-0.002089459747613271,-0.004696976840145386,-0.2650604874780944,0.964196199497055
-0.023942472845036998,0.00652152365684517,-0.0009526994468930632,-0.002064198202746723,-0.004668441029217603,-0.2650604893220202,0.9641963919890342
-0.024837810419782738,0.0060748798270444625,-0.0009517905469590748,-0.0017503425634230064,-0.004833410378746899,-0.33389504574879847,0.9425738557002272
-0.024837810402646758,0.006074879808489069,-0.000952350492376309,-0.0017288385410177203,-0.00481996865414038,-0.3338950077917335,0.9425739776650922
-0.024837810577104616,0.006074879912710079,-0.0009531322773452609,-0.001796314299232203,-0.004869135166374576,-0.33389514205259996,0.9425735512263792
-0.02570865573507277,0.005584633669890919,-0.0009520913301418083,-0.0015036679369536997,-0.004917216374500274,-0.3837867852730249,0.9233845699359626
-0.02570865573439076,0.005584633759904617,-0.0009528777306113362,-0.0015312334129314329,-0.0048972575340069146,-0.38378697494959996,0.923384551869956
-0.02655436549351592,0.005051205395925629,-0.0009519407855049243,-0.0013383965261814367,-0.004960686728917724,-0.4127176578447557,0.9108213522778323
-0.0265543655003654,0.005051205447155593,-0.0009525602939174431,-0.001366129890499357,-0.004954602406920431,-0.4127177940609384,0.9108212824971471
-0.026554365281240642,0.005051205357129468,-0.000953576989638181,-0.0013040780784325978,-0.004894937881100552,-0.4127177751052553,0.9108217046468738
-0.027372572902439406,0.004476017346128059,-0.000952295332460487,-0.0012947635347412736,-0.004995650353526226,-0.4196530498763346,0.907646674303712
-0.027372572799217884,0.004476017244485275,-0.0009530725752737642,-0.0012463470933412933,-0.004950336545180632,-0.4196530245241018,0.9076470020745674
-0.02816055842868142,0.003861009448179943,-0.0009519436845757026,-0.0013785891961227191,-0.00494273691842637,-0.404385315258143,0.9145512485516158
-0.02816055851639933,0.0038610093977299847,-0.0009528770601006034,-0.0013692310728090327,-0.004996051389464781,-0.40438511568600005,0.9145510611598279
-0.02891716018147005,0.0032071010371159947,-0.0009517171967736835,-0.0015804588811945408,-0.004894152668425951,-0.367385116812504,0.9300320026451827
-0.028917160173166624,0.003207101010577482,-0.0009523901829118192,-0.0015508039724177083,-0.004890158156417334,-0.36738501585260036,0.9300321134602785
-0.02891716031023269,0.0032071011535841198,-0.0009531250381538895,-0.0016311112683504154,-0.004912664095915189,-0.36738528847657825,0.9300317497798963
-0.029640242921685926,0.0025160777672227543,-0.0009521531641248358,-0.0018732571366415034,-0.0047710228158938965,-0.31002227907585156,0.9506932814035073
